ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
12643,WHS16D,HSELM,ASDEX,0.296,2.197,3.585,1.415,1.651,0.9784,0.24754694124772866,1.5,0.05515,19820722,6616,1.209,4.637,0.0,967.739963166991,15.31818720439987,3.6740988498167764,0.08077636666666667,0.0061101625619020584,0.5100595849697998,0.2541402287982249,1.4646666666666668
12644,OY6HME,HSELM,ASDEX,0.29469999999999996,2.197,3.659,1.97,1.649,0.9708,0.24978775015160704,1.5,0.0456,19820722,6616,1.24,4.844,0.0,1084.14974861448,15.421559397247659,3.7235632523941677,0.06678880000000001,0.006416983306103864,0.5832097291982667,0.20778658836292807,1.4646666666666668
12649,ZEZYVU,HSELM,ASDEX,0.2971,2.197,4.317,1.772,1.653,1.0,0.24192377495462794,1.5,0.03458,19820722,6627,1.178,4.216,0.0,643.787137440936,14.817690804585322,3.5784598750785848,0.05064817333333334,0.005093283006741809,0.4085991148722627,0.6751679803360298,1.4646666666666668
12650,XTJFX4,HSELM,ASDEX,0.2949,2.195,4.551,1.777,1.647,0.9942,0.24414086217364905,1.5,0.04083,19820722,6627,1.215,4.36,0.0,722.465001678689,14.90659850704229,3.633696167294502,0.05974789999999999,0.00537091068848623,0.4842702511523428,0.5674347572359013,1.4633333333333332
12651,JEMIOB,HSELM,ASDEX,0.295,2.195,4.7,2.026,1.648,0.9888,0.24532766990291263,1.5,0.03839,19820722,6627,1.248,4.454,0.0,744.92732084406,14.921108426678021,3.6489432901229053,0.05617736666666666,0.005424089001364182,0.5156747927548104,0.5503745345920602,1.4633333333333332
12656,5KI9N5,HSELM,ASDEX,0.29519999999999996,2.193,4.093,1.524,1.667,1.007,0.23833233353329333,1.5,0.03865,19820730,6802,1.213,4.091,0.0,651.746101662062,14.856618996030583,3.5420471074193878,0.056506299999999995,0.0051676149498777945,0.3936190553229352,0.6392974955279732,1.462
12657,P657FO,HSELM,ASDEX,0.2949,2.192,4.157,1.4909999999999999,1.667,1.006,0.23857228554289142,1.5,0.04198,19820730,6802,1.249,4.11,0.0,680.553987689108,14.892113347464413,3.54829155689771,0.06134677333333334,0.005277682650709345,0.4178252668312152,0.5970610969557625,1.4613333333333334
12658,K2QYP9,HSELM,ASDEX,0.2944,2.194,4.091,1.5739999999999998,1.665,1.004,0.23945945945945946,1.5,0.04019,19820730,6802,1.284,4.161,0.0,698.11550404594,14.925592871503888,3.570382606507921,0.058784573333333326,0.005327076140841102,0.4210335533665038,0.5593326558912163,1.4626666666666666
12663,NGLJOE,HSELM,ASDEX,0.24819999999999998,2.192,4.348,1.29,1.673,0.9847,0.24285714285714285,1.5,0.04617,19820805,6888,1.165,5.28,0.0,603.924819546079,14.75019475793735,4.291536754474221,0.06746976,0.004866449136994527,0.3878149128803328,0.928296388995128,1.4613333333333334
12664,65S8UH,HSELM,ASDEX,0.2458,2.192,4.2059999999999995,1.46,1.665,0.9762,0.2461261261261261,1.5,0.04348,19820805,6888,1.187,5.57,0.0,663.156686885118,14.860358277096875,4.390915700923838,0.06353877333333333,0.005055960755980028,0.4119433658376882,0.748827314117364,1.4613333333333334
12665,AAV46K,HSELM,ASDEX,0.2457,2.192,4.243,1.748,1.664,0.973,0.24711538461538463,1.5,0.03853,19820805,6888,1.209,5.666,0.0,695.385000065736,14.903433389335685,4.409848732193054,0.05630517333333334,0.0051597317667874025,0.43576308994795454,0.6874145752981227,1.4613333333333334
12670,15NLRH,HSELM,ASDEX,0.2959,2.201,3.581,1.172,1.667,0.9893,0.24253149370125973,1.5,0.05996,19821015,7121,1.19,4.377,0.0,873.193035900419,15.215938627087766,3.6076326265279706,0.08798130666666668,0.005856517824545566,0.45804451880406283,0.31664374095382625,1.4673333333333334
12672,CTPMZV,HGELM,ASDEX,0.2948,2.201,4.264,1.9849999999999999,1.663,0.9695,0.2480457005411906,1.5,0.05136,19821015,7121,1.244,4.821,0.0,1044.80349691822,15.308083285387955,3.7034001434877646,0.07536224000000001,0.006278869184200958,0.6525967695930407,0.2623292891004934,1.4673333333333334
12678,2G183X,HSELM,ASDEX,0.2954,2.201,4.044,1.632,1.663,0.9774,0.24600120264582082,1.5,0.05507,19821015,7124,1.233,4.631,0.0,979.94576028452,15.270483096234742,3.6659287704316474,0.08080604666666667,0.006131399564845772,0.5805054365479727,0.28275672652757594,1.4673333333333334
12679,OJZ2TP,HSELM,ASDEX,0.2944,2.201,4.212,1.964,1.662,0.9749,0.24687123947051745,1.5,0.04909,19821015,7124,1.274,4.714,0.0,1006.79228393031,15.2771588254705,3.6913331441198394,0.07203139333333333,0.006196643356157218,0.6211855535473817,0.2794102840429786,1.4673333333333334
12684,ZU8CEQ,HSELM,ASDEX,0.2968,2.211,3.767,1.176,1.653,0.9976,0.24343617664851783,1.5,0.05498,19821207,7940,1.203,4.325,0.0,770.706109689967,15.06577067918246,3.63933112196356,0.08104052,0.005503079766539134,0.42144424537088043,0.4211228323431005,1.474
12685,G3FME1,HSELM,ASDEX,0.2951,2.211,3.9219999999999997,1.27,1.653,0.9911,0.24488808227465214,1.5,0.05835,19821207,7940,1.229,4.456,0.0,844.211754645194,15.136705516698957,3.6819379163318833,0.0860079,0.005725383375836507,0.4806342222466604,0.368143106766283,1.474
12686,YBI83S,HSELM,ASDEX,0.2949,2.211,4.116,1.6989999999999998,1.654,0.9843,0.24643288996372434,1.5,0.0499,19821207,7940,1.254,4.585,0.0,913.559116386979,15.191510202229647,3.7067362122678693,0.0735526,0.005914983419798795,0.5458429783433008,0.33041888181973095,1.474
12691,SWMPJD,HSELM,ASDEX,0.2963,2.022,4.7,1.248,1.656,0.995,0.24359903381642511,1.5,0.05791,19821207,7941,1.227,3.991,0.0,687.565678938267,14.840979126950216,3.3363378389480367,0.07806268,0.005669544540171543,0.5608967668746422,0.5966665835254896,1.3479999999999999
12692,7YHYH0,HSELM,ASDEX,0.29519999999999996,2.022,4.88,1.2,1.652,0.9866,0.24624697336561743,1.5,0.06981,19821207,7941,1.258,4.159,0.0,763.229046882715,14.926588592139378,3.385253815908715,0.09410387999999999,0.005923432874188358,0.6464658695955955,0.5036144745149788,1.3479999999999999
12693,JFPUVO,HGELM,ASDEX,0.2953,2.022,5.229,1.595,1.659,0.9768,0.24761904761904763,1.5,0.06143,19821207,7941,1.289,4.313,0.0,821.959925510103,14.966184637173313,3.402015949459495,0.08280763999999999,0.006087260079869026,0.746002314153552,0.46689345136319554,1.3479999999999999
12698,5EJAON,HSELM,ASDEX,0.2964,2.399,3.577,1.427,1.651,1.0,0.2428831011508177,1.5,0.04198,19821207,7942,1.205,4.647,0.0,756.035041995719,15.072428520142438,3.944075786148247,0.06714001333333333,0.0050408580012705735,0.33345217985648595,0.4515411867666504,1.5993333333333333
12699,GQCOFQ,HSELM,ASDEX,0.2949,2.399,3.7279999999999998,1.5719999999999998,1.649,0.9944,0.24469375379017588,1.5,0.04447,19821207,7942,1.255,4.789,0.0,842.299896498189,15.159803197359022,3.9924997085191114,0.07112235333333333,0.005287710969699495,0.3871821671295095,0.3812851299387376,1.5993333333333333
12700,SDW46Z,HSELM,ASDEX,0.2946,2.398,3.675,1.7109999999999999,1.647,0.9932,0.24517304189435335,1.5,0.04207,19821207,7942,1.305,4.816,0.0,880.586198046516,15.21141427684412,4.002110318243663,0.06725590666666667,0.005404786776839255,0.39935952890938314,0.3444605123953827,1.5986666666666667
12705,FL7L2L,HSELM,ASDEX,0.2971,1.832,3.791,0.9543999999999999,1.655,1.003,0.24187311178247733,1.5,0.06518,19821207,7943,1.19,3.502,0.0,739.985490051436,15.021918683029647,2.993389850058994,0.07960650666666667,0.006541971746779615,0.5931427699700615,0.3811494936671219,1.2213333333333334
12706,BFEM7E,HSELM,ASDEX,0.2955,1.832,4.159,1.291,1.656,0.9871,0.24559178743961355,1.5,0.06444,19821207,7943,1.24,3.746,0.0,887.387472971389,15.157247415241738,3.056043043103858,0.07870272,0.00705123399043213,0.7803410731484112,0.2929303593743665,1.2213333333333334
12707,WNDDCO,HGELM,ASDEX,0.2954,1.832,4.2589999999999995,1.559,1.653,0.9845,0.24670296430732003,1.5,0.05764,19821207,7943,1.289,3.802,0.0,935.041703147986,15.197676958450177,3.070985495057556,0.07039765333333334,0.007218565829019163,0.8420170267688684,0.2698948677100477,1.2213333333333334
12712,5YDKVZ,HSELM,ASDEX,0.2971,2.212,3.726,1.257,1.654,0.9983,0.24292623941958888,1.5,0.05154,19821207,7945,1.197,4.296,0.0,782.089208164322,15.085904198215175,3.628653767096392,0.07600432000000001,0.0055493384534485695,0.4226317204805543,0.4053719345385188,1.4746666666666668
12713,0Z22MU,HSELM,ASDEX,0.29569999999999996,2.213,3.872,1.4369999999999998,1.65,0.9937,0.24472727272727274,1.5,0.05073,19821207,7945,1.221,4.416,0.0,844.310941141028,15.14323827904471,3.674371328663959,0.07484365999999999,0.005734711859690017,0.4737051750086288,0.362472759976147,1.4753333333333334
12714,8EEVM6,HSELM,ASDEX,0.2946,2.213,3.888,1.704,1.649,0.9921,0.2452395391146149,1.5,0.0443,19821207,7945,1.245,4.467,0.0,870.408437093601,15.171618149436995,3.695402645990267,0.06535726666666666,0.005814027837391259,0.4903652789820178,0.34378848954698743,1.4753333333333334
12719,FJXC3Z,HSELM,ASDEX,0.2668,2.213,3.609,1.3279999999999998,1.647,0.9923,0.24553734061930782,1.5,0.04005,19821207,7950,1.207,4.932,0.0,661.075529994495,14.933755760077748,4.086212393883535,0.059087100000000004,0.005066885632566481,0.3457071225301384,0.6003087159586188,1.4753333333333334
12720,EMULK2,HSELM,ASDEX,0.2665,2.213,3.7159999999999997,1.4949999999999999,1.649,0.9896,0.24584596725288052,1.5,0.03935,19821207,7950,1.221,4.983,0.0,707.970719852532,14.987681849551613,4.094666766839719,0.058054366666666676,0.005230589186489807,0.3812074374968227,0.541635144414495,1.4753333333333334
12721,XBI1QD,HSELM,ASDEX,0.265,2.211,3.638,1.7089999999999999,1.646,0.9891,0.24641555285540706,1.5,0.03428,19821207,7950,1.235,5.035,0.0,721.15328034293,15.016737692067032,4.124041234825393,0.05052872,0.005281231736134341,0.380843005806237,0.5129989209085071,1.474
12726,DCWC28,HSELM,ASDEX,0.2963,2.211,3.802,1.561,1.652,1.008,0.22330508474576272,1.5,0.03997,19821207,7951,1.194,3.566,0.0,869.187537346569,15.181398311502296,3.0970046598754855,0.058915779999999994,0.006374813286702385,0.4797128028067842,0.325974450361046,1.474
12727,SX6I1R,HSELM,ASDEX,0.2949,2.211,3.812,1.565,1.65,1.004,0.2244848484848485,1.5,0.04527,19821207,7951,1.235,3.638,0.0,981.071378044324,15.301171247845542,3.1277731968893336,0.06672797999999999,0.0067452601463729505,0.5428867020266991,0.2587603176616696,1.474
12728,CYVL4V,HSELM,ASDEX,0.29469999999999996,2.211,3.78,1.7489999999999999,1.648,0.9981,0.22603155339805828,1.5,0.04245,19821207,7951,1.275,3.718,0.0,1032.39154755988,15.356374299148936,3.1525326905431825,0.0625713,0.0068804259010580345,0.5664896064480209,0.23170610792225496,1.474
12733,U1RX8O,HSELM,ASDEX,0.31739999999999996,2.197,3.278,1.4789999999999999,1.657,0.9867,0.24550392275196137,1.5,0.05137,19830726,9706,1.196,4.179,0.0,1027.81581479674,15.423177544645409,3.4113144729807554,0.07523992666666666,0.006326372624445165,0.4953330684336121,0.19570030354473625,1.4646666666666668
12735,RCFPYE,HGELM,ASDEX,0.3151,2.195,3.819,2.226,1.655,0.9703,0.24996978851963747,1.5,0.04678,19830726,9706,1.229,4.549,0.0,1189.53553183085,15.492926919736881,3.4948462633288204,0.06845473333333332,0.006698488030898316,0.6691002922325789,0.17029651270964893,1.4633333333333332
12740,3ZDEPT,HSELM,ASDEX,0.3171,2.197,3.56,1.311,1.694,0.9896,0.2396103896103896,1.5,0.06162,19830726,9710,1.194,4.021,0.0,984.946806324849,15.339310386880115,3.334103666399029,0.09025276000000002,0.006206766416007989,0.5155085251052318,0.23853218692695163,1.4646666666666668
12742,KUEI71,HGELM,ASDEX,0.31479999999999997,2.197,4.276,2.198,1.693,0.9694,0.2446544595392794,1.5,0.05508,19830726,9710,1.254,4.434,0.0,1206.32407326285,15.45042708540208,3.4267113025255127,0.08067384,0.006731315822998432,0.7583588661792456,0.19153036606044102,1.4646666666666668
12747,6QGMM6,HSELM,ASDEX,0.31689999999999996,2.198,3.2849999999999997,1.851,1.692,0.9981,0.2377659574468085,1.5,0.03599,19830726,9711,1.181,3.897,0.0,890.193166146294,15.278358177151173,3.3110081735572487,0.05273734666666667,0.005950761285929044,0.4295338996959387,0.2693161032732552,1.4653333333333334
12749,5EQP0I,HGELM,ASDEX,0.3142,2.198,4.668,2.1879999999999997,1.697,0.969,0.24401885680612848,1.5,0.05883,19830726,9711,1.285,4.429,0.0,1172.68288830367,15.378287135769469,3.425409314568033,0.08620556,0.006635375380031147,0.8040614679564668,0.2215233668548867,1.4653333333333334
12754,MY8SRD,HSELM,ASDEX,0.3751,2.192,4.286,0.9567,1.695,1.037,0.20672566371681414,1.5,0.07306,19830729,9807,1.18,2.38,0.0,905.998398605713,15.16296361330173,2.195937541861614,0.10676501333333334,0.00691141847110559,0.5734977103824158,0.27590664812060395,1.4613333333333334
12755,4UTDHT,HSELM,ASDEX,0.3744,2.194,4.2589999999999995,1.039,1.695,1.033,0.20755162241887906,1.5,0.07592,19830729,9807,1.21,2.409,0.0,1024.54105940906,15.289085872244765,2.2097538582008407,0.11104565333333333,0.007313753975362435,0.6432754135625443,0.21624073108128958,1.4626666666666666
12756,PDL2Q3,HSELM,ASDEX,0.3737,2.194,4.748,1.3159999999999998,1.696,1.029,0.2082547169811321,1.5,0.06694,19830729,9807,1.25,2.438,0.0,1021.82441429002,15.232086234980514,2.2225046967220226,0.09791090666666666,0.0072750995590715965,0.7152319887734346,0.24175556895912673,1.4626666666666666
12761,2RTCNS,HSELM,ASDEX,0.3734,2.193,4.409,1.236,1.69,1.033,0.20828402366863905,1.5,0.06398,19830729,9808,1.216,2.426,0.0,994.412664857088,15.241931346436559,2.222873434916613,0.09353875999999998,0.007204604580941918,0.646938017861062,0.23634530552557045,1.462
12762,744G06,HSELM,ASDEX,0.37329999999999997,2.192,4.399,1.277,1.69,1.03,0.208698224852071,1.5,0.06449,19830729,9808,1.25,2.439,0.0,1036.70095342532,15.284713192148029,2.2274318904714536,0.09424138666666668,0.007344950294184006,0.6735340430334614,0.21737016617343263,1.4613333333333334
12763,MDWT1W,HSELM,ASDEX,0.3734,2.194,4.487,1.39,1.69,1.03,0.20893491124260358,1.5,0.06232,19830729,9808,1.284,2.447,0.0,1066.94270318475,15.303563410708993,2.232187207842004,0.09115338666666666,0.007436084729403072,0.7057601161912341,0.20967657501411635,1.4626666666666666
12768,9J844E,HSELM,ASDEX,0.3741,2.193,4.091,1.1179999999999999,1.692,1.032,0.208096926713948,1.5,0.07083,19830729,9809,1.206,2.421,0.0,1072.31196637855,15.354780616563122,2.216642898961317,0.10355346,0.0074793531755250366,0.6473014202145009,0.1899376478741326,1.462
12769,4KGUWN,HSELM,ASDEX,0.373,2.192,4.1819999999999995,1.291,1.689,1.031,0.20894020130254587,1.5,0.06617,19830729,9809,1.243,2.446,0.0,1130.21269685661,15.396369344126732,2.232204517201389,0.09669642666666668,0.00766471488408619,0.6980657045746185,0.17510368138152266,1.4613333333333334
12770,RG4SQ3,HSELM,ASDEX,0.3732,2.191,4.143,1.397,1.689,1.03,0.20905861456483127,1.5,0.06118,19830729,9809,1.279,2.446,0.0,1140.18607816298,15.409839696309042,2.2316501010932606,0.08936358666666666,0.007697609817394547,0.6982952748775622,0.1704111114528897,1.4606666666666666
12775,4MA8MQ,HSELM,ASDEX,0.3736,2.193,4.479,1.265,1.691,1.031,0.2085156712004731,1.5,0.06505,19830729,9811,1.227,2.435,0.0,1017.0811677132,15.256595323508058,2.2242369089482663,0.0951031,0.007273860846520661,0.6721908606151574,0.22962900060750693,1.462
12776,XZBIJV,HSELM,ASDEX,0.37329999999999997,2.193,4.532,1.115,1.691,1.029,0.20875221762270843,1.5,0.07546,19830729,9811,1.237,2.443,0.0,1026.46000931245,15.259892629153793,2.2287889626328825,0.11032252,0.007299040973016402,0.6864167348782225,0.22824742804995807,1.462
12777,4GGGZ5,HSELM,ASDEX,0.3734,2.194,4.782,1.3659999999999999,1.691,1.029,0.20892962743938498,1.5,0.06314,19830729,9811,1.248,2.448,0.0,995.91387512414,15.202834371898192,2.23142018425229,0.09235277333333333,0.007180236555424693,0.7020875948583298,0.25485793621593644,1.4626666666666666
12782,RCDQ8C,HSELM,ASDEX,0.3752,2.194,4.268,0.8615999999999999,1.689,1.041,0.20680876258140912,1.5,0.07512,19830729,9812,1.187,2.373,0.0,847.820419232116,15.098699200201686,2.1991000469458637,0.10987552,0.006700772121421589,0.5334432543076713,0.3115732074680678,1.4626666666666666
12783,89CGQU,HSELM,ASDEX,0.3729,2.194,4.163,0.9937999999999999,1.687,1.04,0.20735032602252518,1.5,0.06909,19830729,9812,1.22,2.398,0.0,921.893548063218,15.194914798481712,2.218062364611405,0.10105563999999999,0.006977375260116264,0.5657794005719499,0.2595718263643267,1.4626666666666666
12784,JW84GB,HSELM,ASDEX,0.3727,2.194,4.075,1.105,1.687,1.039,0.2075281564908121,1.5,0.06266,19830729,9812,1.254,2.405,0.0,949.221459687379,15.234809782472084,2.2214741056151293,0.09165069333333331,0.007073969152317701,0.5702366227399748,0.2403549224519451,1.4626666666666666
12789,4JIPJK,HSELM,ASDEX,0.374,2.194,3.909,0.9376,1.688,1.04,0.20710900473933652,1.5,0.0701,19830729,9813,1.2,2.386,0.0,939.540678924077,15.245353346322382,2.20912227807485,0.10253293333333333,0.007047869736973693,0.541428613284838,0.23504357585636562,1.4626666666666666
12790,QASJ7Y,HSELM,ASDEX,0.37279999999999996,2.195,3.858,1.058,1.687,1.039,0.20746887966804978,1.5,0.06366,19830729,9813,1.235,2.404,0.0,975.19286442709,15.289163827192503,2.220779522187011,0.09315579999999998,0.0071688717355587826,0.5541366568590417,0.2163907459978355,1.4633333333333332
12791,46RCWY,HSELM,ASDEX,0.3726,2.194,3.8,1.115,1.687,1.039,0.20746887966804978,1.5,0.06032,19830729,9813,1.27,2.403,0.0,988.754343815693,15.31054840227505,2.220959279289253,0.08822805333333332,0.007221836572280782,0.5539007406335562,0.20763781138426263,1.4626666666666666
12796,L5H0OK,HSELM,ASDEX,0.37489999999999996,2.195,4.629,1.6929999999999998,1.698,1.016,0.21054181389870436,1.5,0.06081,19830729,9817,1.197,2.512,0.0,1209.24805566338,15.413186596120209,2.2390339431303077,0.08898529999999999,0.007815472688964296,0.8244545528632216,0.16897494607041155,1.4633333333333332
12797,5U7DDU,HSELM,ASDEX,0.3742,2.194,4.821,1.869,1.696,1.011,0.21202830188679245,1.5,0.06196,19830729,9817,1.225,2.561,0.0,1299.18492245239,15.464604699702456,2.2602503395231097,0.09062682666666666,0.00805725857283291,0.9233536026744439,0.15261890091883878,1.4626666666666666
12798,8RL97Y,HSELM,ASDEX,0.3735,2.195,4.971,2.257,1.694,1.008,0.21304604486422668,1.5,0.05444,19830729,9817,1.254,2.6,0.0,1332.97122121303,15.474958240231153,2.27757968997949,0.07966386666666667,0.008128250913990094,0.9759524942862079,0.14948277382171837,1.4633333333333332
12803,Z3KC3A,HSELM,ASDEX,0.37629999999999997,2.195,4.405,1.288,1.699,1.021,0.20935844614479104,1.5,0.07028,19830729,9818,1.179,2.465,0.0,1123.52433677904,15.364458646600653,2.2168231657612005,0.10284306666666665,0.007571483389787532,0.7289412698361675,0.18551096306008308,1.4633333333333332
12804,KE945U,HSELM,ASDEX,0.3746,2.195,4.739,1.7009999999999998,1.699,1.009,0.2118893466745144,1.5,0.06916,19830729,9818,1.217,2.567,0.0,1339.45484096125,15.503707926898201,2.255426246362287,0.10120413333333332,0.008168364973353492,0.9349296369124463,0.141581703256559,1.4633333333333332
12805,PD91Z2,HSELM,ASDEX,0.3737,2.195,4.992,2.254,1.696,1.004,0.21338443396226417,1.5,0.05702,19830729,9818,1.255,2.62,0.0,1383.74903547545,15.510236494781697,2.2786371159259824,0.08343926666666666,0.008258737823838508,1.0174101124315935,0.13951404115365384,1.4633333333333332
12810,PWK33L,HSELM,ASDEX,0.3766,2.193,4.042,1.4529999999999998,1.7,1.023,0.20776470588235296,1.5,0.05935,19830802,9858,1.172,2.419,0.0,1179.4806233653,15.456062684713633,2.186114391684353,0.08676969999999999,0.007819773976682775,0.7034658960299434,0.15508163636355193,1.462
12811,UUHFCM,HGELM,ASDEX,0.3729,2.192,4.048,1.9509999999999998,1.694,1.01,0.2113931523022432,1.5,0.0592,19830802,9858,1.238,2.554,0.0,1559.65803568903,15.734713425659159,2.2471991730829544,0.08651093333333335,0.008873152473592568,0.9324423335988359,0.09024888377407916,1.4613333333333334
12812,E74UHS,HGELM,ASDEX,0.373,2.192,4.003,2.2279999999999998,1.695,1.009,0.21156342182890853,1.5,0.05319,19830802,9858,1.304,2.56,0.0,1614.0576092992,15.774587525010975,2.2502374745746563,0.07772832,0.009013984405326898,0.9542380134790601,0.08360367968544724,1.4613333333333334
12818,C6S3EO,HGELM,ASDEX,0.37429999999999997,2.192,4.899,1.5859999999999999,1.695,1.016,0.21002949852507372,1.5,0.06868,19830802,9859,1.22,2.496,0.0,1222.69871091613,15.395903224857886,2.2242759301267117,0.10036437333333334,0.007902732850695815,0.8846652847677025,0.17389788382067517,1.4613333333333334
12819,UKXKCP,HGELM,ASDEX,0.3729,2.191,4.6899999999999995,1.9409999999999998,1.694,1.015,0.2103896103896104,1.5,0.05642,19830802,9859,1.27,2.513,0.0,1281.55694587966,15.464717713811108,2.2373416528472956,0.08241081333333332,0.008085316091246315,0.8885035914777412,0.1526268616464812,1.4606666666666666
12824,K0YC6J,HSELM,ASDEX,0.3752,2.192,3.964,1.281,1.697,1.027,0.20736593989393046,1.5,0.06327,19830802,9861,1.174,2.408,0.0,1135.87448149315,15.42813431662859,2.1905732682994308,0.09245856000000001,0.007705724475195457,0.6649914787436111,0.1642111084587736,1.4613333333333334
